"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity","Method"
"0x8fc79420323a98b0d3433603d80928c17b08427197945625e4c00f4be8525e00","13160427","1638539129","2021-12-03 13:45:29","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x0133b81c1a13913e5887931e3e4a2706b9741e1e","55","Buy"
"0x7fccaf6f03961c88a591c7ff0c5fc666a05643cfa9c8d9e59c8b973a3a9eed69","13160513","1638539404","2021-12-03 13:50:04","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x8774321cfe9aa832c026e52a57d661b129fde468","6","Buy"
"0x815951793e28be2758eb6ab52fec0694aab44b9b0d1a343f8398a85c6abac2f3","13174170","1638580688","2021-12-04 01:18:08","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x39aa8fdffa73a09f86e89becebba8a689faa8f66","10","Buy"
"0x79f486dcc25425da1b267c322313004c6c3c80857427dfe65d0e3d8c2d3e69b4","13174622","1638582070","2021-12-04 01:41:10","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x46aa04699cd31f6714163bce110c664881c7b39d","30","Buy"
"0x3cf95022defc3ee44540785af5d8487953e4bd19b3c4bf3340517c2dc9be0577","13182191","1638605208","2021-12-04 08:06:48","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x3f74b0dbc4412f7e6e203efbb2a20b80f862738d","70","Buy"
"0xb27bc4b7077eb8657e8a34c981d1eb4a26441dd0a018232e4e33d9248297a89c","13187082","1638620242","2021-12-04 12:17:22","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xc815025d68debdeb28d009b15f72c1a719909242","2","Buy"
"0xd366d0b533951e799700ff3b8825f4e38f2d5efaa72665077e1c10de7767543e","13190403","1638630375","2021-12-04 15:06:15","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xaba8de8cbfdf97bed4c1c6bd81aed1645c938b72","27","Buy"
"0xb234d360e5b3c6c900f7f064d164d6c9475663d55af2a754943b38a50c29ce79","13190905","1638631927","2021-12-04 15:32:07","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x938cdb7e8a74b4601935d67d317c336cb557e1ce","102","Buy"
"0x538f665d83831d9e80976a996aab08cab67bee451ad571db438d3e57d0da56de","13193383","1638639404","2021-12-04 17:36:44","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x298382c5fc9e4cd3861635b36639badc4102d89b","311","Buy"
"0xabf9ed36e3f52f9a7b459684eef730d6ec4e0bd1a12832470ef94991437ca916","13193406","1638639481","2021-12-04 17:38:01","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xfc8b194c274ca935611441bcfb3379c4cff33d9f","10","Buy"
"0x7c831707a77d06394e337659a214f47f4598db1fa298554baf1ca3f1a75391c4","13194539","1638642911","2021-12-04 18:35:11","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x45f6fd588f4561c03563e7777d4d953430062384","150","Buy"
"0x5fcbb392115c70604fb10f45d83fa895763bd2efb4c453903fee2dd700299dab","13198131","1638653687","2021-12-04 21:34:47","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xc58c3ea66f9b4e6df983d1b777efca5326e6eb77","1","Buy"
"0xde613beebdc3ff39762e79f941c261f179b96237f780bc80839a0ecd3386a851","13199065","1638656489","2021-12-04 22:21:29","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xdc0844c01ca474c52056d1d9d0cf5386f103ce15","122","Buy"
"0x3bd19f9fc921dd1fdc2cbd1b519e88f27a57b68d159dc3dc884f79782cd118b5","13203166","1638668794","2021-12-05 01:46:34","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x4e2c9af009ad2738b37c0279b2a5d6fb084fe1c4","6","Buy"
"0x7e4e086aaee664925b1ccf73388a9bb1913dffb60bce13214922905c569122c3","13203200","1638668896","2021-12-05 01:48:16","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x4e2c9af009ad2738b37c0279b2a5d6fb084fe1c4","60","Buy"
"0x86667c1215179ac114b84b9c09011a4784b39e8b3b146d438fd8757d54023d83","13208618","1638685240","2021-12-05 06:20:40","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xbd85719f84fa77a0c5f4b98ab5fe2d2cd88e0568","68.2","Buy"
"0xabe1f7b14d0ead3426760a2c1051f2f9c0d67cdfbbd86a01ba15fbf832e13463","13214577","1638703195","2021-12-05 11:19:55","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x4a94d56d8e2fdbf08b8998407eb88c92c168ce4a","155","Buy"
"0x2960f542bab8462c7365b9c90481c968cfbf1c4f19de2236b2733fc671dd8b41","13214617","1638703315","2021-12-05 11:21:55","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x9dcd2a34d8b57886c82b594679fee21fbb1b5c2c","9","Buy"
"0x9f8e70251988b10f9b04f9d46cb21df37d3aef47c62ae82346922afba2eecc5a","13216943","1638710581","2021-12-05 13:23:01","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x66b4949f67d7bead72aca85954babd5e23fc21f9","90","Buy"
"0x891d62bcdc3e698c0328987c17302d0258a3027b02274ac5f181c6d24af0ca8a","13219113","1638717677","2021-12-05 15:21:17","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x5857c4406fb6ebee87c32f4f97e6f1bbdcdebac7","88","Buy"
"0xb03d51d756cd646c15556be6fdbd1e65e2fe3d84cfe8ab51ab7d8eb38e396eef","13221566","1638725726","2021-12-05 17:35:26","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x8515faaa871a95edd2f4ab9a0a6a0d2c6016c960","80","Buy"
"0xaa7b41a9d94fb78b5656bd201119db669cc92359ed87d52ca3a1dcf0375c059a","13223992","1638733095","2021-12-05 19:38:15","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x4e2c9af009ad2738b37c0279b2a5d6fb084fe1c4","33","Buy"
"0xf8be2e190944012dfdf2720ab134e1fda5fb3ade17ca87afe9d46c1e21b15c1f","13227749","1638744370","2021-12-05 22:46:10","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xb57390267e2045aa6cda9ab21383d2dc449e2813","10","Buy"
"0x9ee33854c12c28d8e16bfcc1e49d3dbb98a18fc84056e76c8d48669567e7ce93","13229420","1638749412","2021-12-06 00:10:12","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xd259c98503963a748860509223e66ca8f10f0803","2","Buy"
"0x7542312d8ea74678000c605083aad3fb0a953112dd8aca1ba449ee09e2816d0f","13229470","1638749576","2021-12-06 00:12:56","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xd259c98503963a748860509223e66ca8f10f0803","100","Buy"
"0x1008459314f53fb612d4cb2b1e03a34ca593d20aee48545d26fa4e3aed984fe4","13230552","1638752838","2021-12-06 01:07:18","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x8515faaa871a95edd2f4ab9a0a6a0d2c6016c960","9","Buy"
"0x291312272b0859f38a934e78a65b58f9e495bc6732e0b5b254f9c59355794caf","13231981","1638757136","2021-12-06 02:18:56","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xa230f38b784f97daa7aa14c0b18c37c3253886b5","20","Buy"
"0xeddeeb5be181b97e3f1bd814222639b34548e12c2e522e5388948b39f06498a3","13233452","1638761801","2021-12-06 03:36:41","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x4ffe44682d6d226e225a2000111d34bbd302e73b","90","Buy"
"0x1afa72b366a2010cb5f7b436482bca466e3c0ff17599008441bae86893b26811","13234311","1638764466","2021-12-06 04:21:06","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x68a2d72e115b4bcff35a7c97f02f0cacf6dd7220","5","Buy"
"0x5ba27e8f819a7a101fbb45b871d56464a2a9472679389dcc675588f7795e920e","13234387","1638764694","2021-12-06 04:24:54","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x68a2d72e115b4bcff35a7c97f02f0cacf6dd7220","520","Buy"
"0xa85a755604a1709bf95bbd08a464457261a94bebcadc9fc278c9cae627590fb7","13234582","1638765279","2021-12-06 04:34:39","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x68a2d72e115b4bcff35a7c97f02f0cacf6dd7220","40","Buy"
"0x6dda640c842bbbaafcdc01bcf04732c3e07f3041c22499e333ce84443d9b8f6c","13241574","1638786672","2021-12-06 10:31:12","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xb7c53a680b09231951a93a75c327bbec93537050","88","Buy"
"0x23b7eb48351d1acc1b797497e319bf44f6b6d0bd0d7960509e61247e803611bd","13242538","1638789594","2021-12-06 11:19:54","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x8d91e666c69f24915d4428cd4c45967828398c9f","91","Buy"
"0x80932466958bc517855fb57eabb3a0d84df0ab1470a6abb998904e7bf9980827","13243870","1638793926","2021-12-06 12:32:06","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x5a37cb6ce4e44d8a9d3c9005b7d1e377e69db825","36","Buy"
"0x6189297bc6d72e96d2382770282278b6870c3753777371a76833b3e78a62e4fc","13244681","1638796456","2021-12-06 13:14:16","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x26e1810cea92d166fc0503bd9190b5d05f183c8b","10","Buy"
"0x1ff98e1b67c803b9f7580938344a2d1e1a423d62af39510fc8ca75c0bba2093f","13244958","1638797345","2021-12-06 13:29:05","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xe7c180f2c8d892d5a6ee1cba145bc9f7caea81bb","548","Buy"
"0xafd32ab94a22f519fffee743fb737a602d5ad633db3bb0468f0b12472000c86c","13248850","1638810061","2021-12-06 17:01:01","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x8224a9ba4604f257b1ff401020c45c1ebc8a0e91","90","Buy"
"0x14ea653a6ebdda321cb1d47f1b73852f6745ded7e9b172522559b4418d20bf27","13252090","1638819915","2021-12-06 19:45:15","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x5fa184f25925d37ab52836de272486a7b4018fb8","11","Buy"
"0xd77fd6323533392d0299f57488d33b82a2229c654f92e9ee6a5b0350ec0b3058","13252420","1638820905","2021-12-06 20:01:45","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x0dcb9f50120a663579e671127657d35d12572266","88","Buy"
"0xa48d245109e35fdcf59c82ac44fddf934e4fe992fd0c5edbdced968f984f4bce","13254122","1638826011","2021-12-06 21:26:51","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xfb79c8dfac8323ccf7ef4209037237cc9b991854","20","Buy"
"0x86f7015ad715b272e86682603fdfd51862fe6fe0eb05d659b022993765bb929d","13254181","1638826188","2021-12-06 21:29:48","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x3a4a77f76b199d7a48b399a2ce286eed30f9450c","950","Buy"
"0x910bcc88b7a31137a28ad79de1dfce5f73de7961e544cb42e0642356d77559d0","13260002","1638843787","2021-12-07 02:23:07","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x826e5ec51ada765a422e56de5635d1575c605eed","90","Buy"
"0x06419b7b318cdecb73976530da7d05b43d7739d2aabcd30ef6b0b49c1f0b64d9","13262712","1638852114","2021-12-07 04:41:54","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xd59e41d5aa41daaf8193e090eb9aaab725ce502e","6.55","Buy"
"0x4fe4395cda640ef4cb89d13435ccf30eba1843f91bf8a3ff2a9abd662a56cbe7","13270502","1638876101","2021-12-07 11:21:41","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x71c923692372dadc4a3c8ec622d39e354beebe5f","88","Buy"
"0xb9d8b7dfc25c0c5be7e9a2a7120bfe3c1206b078e703a66a784a5f4c82edfe0e","13272691","1638883577","2021-12-07 13:26:17","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x8250c5d91ee78d582966e1e6a0f6161c80be063e","221","Buy"
"0x4d3bf0e44dd599e8a3af3b14d9b345e82ca442062634b80cbb135175bb4bdcce","13273086","1638884996","2021-12-07 13:49:56","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xf1dcb95eae7bdaedaab271461e8428a55d48c8e4","316","Buy"
"0x3e83fde75bf645d61cc1f3cc07d5eb302deb6489ee92679f7a5c42e7e27959e5","13274540","1638890127","2021-12-07 15:15:27","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x2d4de39d571244c12cbf9ea29c67aaa5889416fd","88","Buy"
"0x29baf7490d46245be41cb31eac2f4d4ad1f673babb02e69fe9e88380a94682b8","13274926","1638891511","2021-12-07 15:38:31","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x8182bac7c4140fcd266bc32984c0d42e2e67f2e3","10","Buy"
"0x047943fe04f1618645f17e6d3b47cb072d64e2180c3ff94140a855af32ad1136","13275558","1638893807","2021-12-07 16:16:47","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x5318f90f493ce713d3d621b4e8c2e6fb0736c19c","100","Buy"
"0xf99e20f88f605326c6e2ea479ad0f1d31d2f83fab0c32b8aa689a1e9724747f1","13278723","1638904224","2021-12-07 19:10:24","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xb5e0ca12384583613e73a44992233abd1c4a7b01","88","Buy"
"0xaf806ddcd6eee1f55e28a9e534ef966a975ffe57da9e1ab52359708a89c5cc26","13280713","1638910377","2021-12-07 20:52:57","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xba2ae2483300ae16dd8ebbce9ae45bb43756a30d","72.9","Buy"
"0xbe5bfeea35d4ff235d367375fd06cea10478d107a140bc69aab3859991275cef","13281314","1638912303","2021-12-07 21:25:03","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xba2ae2483300ae16dd8ebbce9ae45bb43756a30d","350","Buy"
"0x74bcac0a0da77c5f22fd31b17d105b1b213ac575c3d01c6568721dee1dbebeb4","13307056","1639000073","2021-12-08 21:47:53","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x55011f3f27f231dd21f0552eb43b124a83d79420","24","Buy"
"0x3505c20d7f082915de10a0b6d2f2fec1fb05faafd25a661fedff720d0f283e7f","13309327","1639006887","2021-12-08 23:41:27","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x91f464d971b03fa2315f4b659808376d2073244a","46","Buy"
"0x143cbc6e15f866cc03251ffb9066fccb091e5176ad0251988c66e7bc68292388","13310140","1639009328","2021-12-09 00:22:08","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x1a2e449b092199f26443da3355f70ae569f7b479","36","Buy"
"0xecd00a303ed74eddb1db6c5605560b0ff45da1addf05d1ad3143ddd036f705e5","13310171","1639009421","2021-12-09 00:23:41","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x1a2e449b092199f26443da3355f70ae569f7b479","1","Buy"
"0x99728946b0d059dfe2b5b94089d0f6aee347f4f8e32e6900b30c035d707cf145","13311659","1639013930","2021-12-09 01:38:50","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x986e3ba649fb2705ef4a90d53b55be5c0121c761","47","Buy"
"0x47818183b54bad88c324d1f0d5a34dfd22860385666f6f3cc5a7d7accf627bef","13312213","1639015592","2021-12-09 02:06:32","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x4f07f5857ecb864d5b1e6f4d6e3a00b53775b255","88","Buy"
"0x2fd25df4e4f084cb793b4c660f82b4ca8f5703b52d066eb6ccd08bec81642691","13313825","1639020440","2021-12-09 03:27:20","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x67f57d2584ceb2901e3bf813de196fee15db1135","472","Buy"
"0x5176f6b3461a002c0854dd36850340f3e51396acd9913151ae6576a38cdfc916","13317705","1639032153","2021-12-09 06:42:33","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xc2573f4f5e62dc2f042586595f37217e1ca085fc","12","Buy"
"0xc904d7539406295953f66f677c20d84b6ec8082a06c7c1e13eff7103b30ee009","13323323","1639049110","2021-12-09 11:25:10","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xe3ed25400f7a993a4b1e54b8c71c818f394f19a2","7","Buy"
"0x6fb59cdb84efd0a68359687967646e02345519f65151d0b8af3e789478dc6fd7","13323355","1639049206","2021-12-09 11:26:46","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xe3ed25400f7a993a4b1e54b8c71c818f394f19a2","3","Buy"
"0x21bdc6fa91d8bf7a386e4c656b3777b5b0d3e93c3597f3927219047484fbb5d5","13325997","1639057195","2021-12-09 13:39:55","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xba8775d6734ae0368cbd47bde4a62e9146962d8b","9.99","Buy"
"0xc1feebaed15287a4e1450819c596b1456362e0890ab0fd63f1216048ebe94e76","13330863","1639071940","2021-12-09 17:45:40","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xec69a496c6b0cb62a08724c01c648fef7140bad4","88","Buy"
"0x6535a83cc454377da516e8a14de27a991dd7c76e9c09b68641e15a11f7425379","13330927","1639072133","2021-12-09 17:48:53","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x986e3ba649fb2705ef4a90d53b55be5c0121c761","200","Buy"
"0x8556de8d91da7729732f7c796505a8051cec0a32fd25d1cb4e5aba1b3a56cd0c","13331548","1639074002","2021-12-09 18:20:02","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xb57390267e2045aa6cda9ab21383d2dc449e2813","10","Buy"
"0x13a4e50fccd39543682cc06a376161c58f58f4553e4c9c4260c0c8d8014e9f3b","13332434","1639076660","2021-12-09 19:04:20","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xde4c5068befb8e67fa9df9a6a84c57d8d0e3627f","10","Buy"
"0xe64211738e96204009dac1d8e03095885c639f6a0d49c801f7beac9aad8f3708","13333871","1639080972","2021-12-09 20:16:12","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x935267ff24f462edaa140b4896cce9c8afff99a5","1,060","Buy"
"0x241d61510118a65d827a8da28a22efe119f0eb2656705310658b9851b8346ce0","13334734","1639083561","2021-12-09 20:59:21","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x074849b1a881b1e2525e09d388e40933bcd8ba59","182","Buy"
"0x9b901d4eb2ee0a65ba76dfd9d8a88b133028ac82e8282eb69cc874b5e2affdce","13335459","1639085736","2021-12-09 21:35:36","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xc6e4c7c1e4be441837905ce45f56175753026473","9.89","Buy"
"0xed00b2281da5f4dd205904e931be39e9bf1c23ddfb0524337fd591573ee85f6a","13336861","1639089942","2021-12-09 22:45:42","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x40b6421bfc7891bce19089699f83fa5c772efe1c","15.21","Buy"
"0xe7875d71406be8f23c17a134f180892924edddbece5002036518a32c09ea4f52","13339361","1639097442","2021-12-10 00:50:42","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x370a0ea8600dcc6719afbfde5ccdeebcdc4d9875","9.9","Buy"
"0x3646feec0a41b23165e639430ce73bce1f83462c07919961e9b9a64f929a6568","13339364","1639097451","2021-12-10 00:50:51","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x6ecaf8472e2ce398bbab9eb45ccece5bd82f462d","10","Buy"
"0xe34720ee65967fd5a66ee1513ebfe0cfa5fccbb3f8ccc1cfd2b8fe591e04915f","13340099","1639099656","2021-12-10 01:27:36","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x853756bb0d42fb6a3d2d6166f297a2130689d77c","1","Buy"
"0x4cfa1918bda5dfa276cf7977a57af52f4db6ebe5026091a762edac3096bf12ee","13340408","1639100583","2021-12-10 01:43:03","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xe610c36eae5c1f53933e0c0dc73ab31360ddf87e","15.5","Buy"
"0x5b8edfc19471327b39415ee6d95eb7b86c49d7a53b51deefb3864b92b51cc580","13341591","1639104136","2021-12-10 02:42:16","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x8250c5d91ee78d582966e1e6a0f6161c80be063e","30","Buy"
"0xf0da2b7bbc9b6d1b0923078200a3bd34b155e985aff0b6b23dc10f8e8a697bb4","13341814","1639104805","2021-12-10 02:53:25","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xcf6466c96937b52a2eec8732bbc58e8063de4229","20","Buy"
"0x23afa46d98634406421450b6c18e19bae4c6b32de1420e6cc042d75f6391f46e","13342429","1639106650","2021-12-10 03:24:10","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xa659e2e9458a948182bdf963c2fa6952a5916a66","6","Buy"
"0x27ea9d7ce24d3a6e70032f97bd419ba24ed3a329a76b4986fa1cfb0ca797f5b3","13342993","1639108397","2021-12-10 03:53:17","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xac1b5dab350670e5c1f35a16f9daca5cf1c53ea6","10","Buy"
"0x18f9b249405d4ee41505f8918fa74c0ff0ebfaaf3d0eb05fba393a4a72cf58b2","13343033","1639108517","2021-12-10 03:55:17","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xbdc7679715c03d4d66cc07ffd711d47c435678c2","10","Buy"
"0x391eb6684ab7021453a2ef508398a0ad74a9fe1355cd695a39208bb2ffa9d3bb","13343074","1639108640","2021-12-10 03:57:20","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xfc76dad9836153d36cccaa9c02e6b6d494cb8115","10","Buy"
"0x02d67df95c26a145b45fbb4a07b76e6ed5034293e4e14355ffb8edf32d843e57","13343103","1639108727","2021-12-10 03:58:47","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x238e6fe4574b20f05370f02d2dc8fe5374ada5bd","10","Buy"
"0x8f729bc353b415648c0c6bc55ea649ab6c0c18b3643fa2dd9da7e051701cd63e","13343145","1639108853","2021-12-10 04:00:53","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x33ab284dd6a5b955d8730d270cf18bb36d3d15fe","86.8","Buy"
"0x171a8d17d2cd67fddfb68f559576a0863d98ad16fb97ff9dbaad0d11f480991b","13343158","1639108892","2021-12-10 04:01:32","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xf526392c9b83a34dc593d15b4bccd7150294b89f","10","Buy"
"0xadbf9128f753771205a88c777faf7eede966b5e27c022dcd7b8b21899e70561a","13343191","1639108991","2021-12-10 04:03:11","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x4ca3f6f43e4ba885ced13212c4023d8474e00a82","68","Buy"
"0xb7feab908c61281da64d0c971d6f841b4f801885efc86c7b4df1d57004d24aed","13343226","1639109096","2021-12-10 04:04:56","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xb5f5254229f3f365b622c8a7a48b7ee2fb14afb6","10","Buy"
"0x2f3ed135f2c62586bfeae6a81a220558170e62277401b52f54d89c91ab27b112","13343497","1639109909","2021-12-10 04:18:29","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x33ab284dd6a5b955d8730d270cf18bb36d3d15fe","1.25","Buy"
"0x2e69412d3c7590644f3f5e12d61bf6db5f60f25bb52719d0f37a23de97e57bd4","13343611","1639110251","2021-12-10 04:24:11","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x004ee7993959e63920dd7862842e5d170c24efe0","88","Buy"
"0x62f3446c97349fb35cd37f065074d50e4c270f415a1e1e010c4cd6d654d03669","13343790","1639110812","2021-12-10 04:33:32","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x181ac408eca5dfeed3d0bd96d8ab84c615cfa3b2","88","Buy"
"0x62e892be0c959cd73adbc07ddbec0f938aa402d140eee39e29ff73ec6b200aba","13343793","1639110821","2021-12-10 04:33:41","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x624118e26f3af656a788ca11ea5866690e0697fa","10","Buy"
"0xb35f4131569f000a711cc40137a8827f766faf6baaa9f4c27a2feda953b427f5","13344152","1639111913","2021-12-10 04:51:53","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x972c50652f9a5e9d41e350c0503b4b3016617963","9.9","Buy"
"0x0cc81502149dd1f04d86858090f49311d493e21c77bfc92913c53c048451164b","13344333","1639112456","2021-12-10 05:00:56","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xbac2a9143a5f3f85f7cb02a4d6752a918589afcd","9.9","Buy"
"0x845ac62585e845e79960e92e3d00a8863b78a9e368e6d014ff1ee1c73c304115","13345290","1639115327","2021-12-10 05:48:47","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xe6c1b7f0fc30784226092e7c2d29523a96529c9a","10","Buy"
"0x9c128a9eebf6b3c79af7b04261539f6a1f7e730e81d55a585f427c626c6b19ee","13345607","1639116278","2021-12-10 06:04:38","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x4ec7c64feb5f573beb275d569d2702e06dffc5d1","10","Buy"
"0xbe22c55dd0b7f830add952d006f2577f07d4d5a2740d7a83059102066274287b","13348646","1639125798","2021-12-10 08:43:18","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x712d3c2b33f8ecdd79d0ff432353981fb68502a0","3","Buy"
"0x3342d237023d2805ed51db6b1595ea57e477b2e252f3065d0586dbb5e3df86e6","13348986","1639126818","2021-12-10 09:00:18","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x5bfcae73f99edf276d4ad01ddb16eed5702717f5","10","Buy"
"0x4c51b1b7c046574569f9201ed414081b592b865069eca2e9a5ff00d7cb54a1d0","13349392","1639128037","2021-12-10 09:20:37","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x98c09b251c14bee179aea9645e2a35ee1c3a74a2","10","Buy"
"0x460001f2f2fdc0bc5951b450b843f4b853a5c1ccbabcb1d678cff3ad188388da","13349760","1639129142","2021-12-10 09:39:02","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x423f5e4b9e35920ed69435eb58b5dbbe45e42971","8","Buy"
"0x30a3dbeb8bfa7e6290e9d1fc339ab6904878d501f7e3fe39f9603927eb9e397c","13349793","1639129241","2021-12-10 09:40:41","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x4b8a13de40fe55218a7669852635b072e2ff3399","10","Buy"
"0xd5eda6be6e6fbdf6123414e2d68de0d3a57e27066def9fe333a45c2f1e00c570","13349918","1639129616","2021-12-10 09:46:56","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xda0f08d5ad9bf2c6f938d59cbd245a5308499daa","99","Buy"
"0xd29da709c52c782b265994c5bf0dc9ae889bcabc0412195654b26f1fb63dd1ea","13349919","1639129619","2021-12-10 09:46:59","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xd1dd2e2b705a5e5a5fda2b14259c476ef687ed3a","10","Buy"
"0x655dbb546d3c96eb3a42c7bb9cc4a8df283fd8bde7ac5d8c72b44afc6581b265","13349941","1639129685","2021-12-10 09:48:05","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x613e383a808dfc93c2e518575ce9cc5c625a0c2c","1","Buy"
"0x623da69cf69faf1af21ad94a6d246d455894d12f2539cd3874443765e8c9a727","13349950","1639129712","2021-12-10 09:48:32","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x729bba6c17f2127222bc1fd05df9a8e231d64f49","10","Buy"
"0x54cb8f839f5858638abc5992f57580d73eff2956682876569c10e67160ccb05c","13349954","1639129724","2021-12-10 09:48:44","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xa5c8428c23cee224827bb6467fa58c4aeaf3ea31","10","Buy"
"0xe585dde6190dc6dbfde3785cce42531b58de56271ee6592143f348df448adde1","13349968","1639129766","2021-12-10 09:49:26","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x3dc6a82c016af9b3af5510e2c9e7a54705440366","10","Buy"
